,dolc_IFNG_z,dolc_IL2_z,schmidt_signed,schmidt_dir,schmidt_causal,schmidt_integrated,direction,integrated_score
DUSP8,-0.1919586604578492,0.7452550698485397,-0.1919586604578492,driver_antagonize,0.7452550698485397,0.2657934782608696,driver_antagonize,0.1353556942277691
DXO,-0.330923634726312,-0.8877886289040599,-0.330923634726312,driver_antagonize,0.8877886289040599,0.30459782608695657,driver_antagonize,0.3839464378575143
DYRK2,-0.2355162392903476,0.8430414415506582,-0.2355162392903476,driver_antagonize,0.8430414415506582,0.29184782608695653,driver_antagonize,0.12722256890275613
EAF2,-0.848504520402479,-1.4077598427030469,-0.848504520402479,driver_antagonize,1.4077598427030469,0.43501881603078735,driver_antagonize,0.20230592403684672
ECHDC1,-0.3175533133981127,0.3156005332634794,-0.3175533133981127,driver_antagonize,0.3175533133981127,0.1443913043478261,driver_antagonize,0.25593811752470097
ECI2,-0.2698387893995983,0.6058972959334152,-0.2698387893995983,driver_antagonize,0.6058972959334152,0.22957608695652176,driver_antagonize,0.32772178887155484
EDC3,0.7485810855356375,-0.3332960414437684,0.7485810855356375,brake_agonize,0.7485810855356375,0.2665326086956522,brake_agonize,0.24851222048881957
EDEM3,0.3753488034099941,0.2278005028261077,0.3753488034099941,brake_agonize,0.3753488034099941,0.39078580069707936,driver_antagonize,0.5192383487990035
EDRF1,-1.5612230095906052,0.3225948551785259,-1.5612230095906052,driver_antagonize,1.5612230095906052,0.4017934782608696,driver_antagonize,0.21032189287571504
EEF1AKMT3,0.1389043318896534,0.0880176161806109,0.1389043318896534,brake_agonize,0.1389043318896534,0.14146368646764823,brake_agonize,0.1365317300589571
EFCAB13,0.4533470202717092,0.1060660900880988,0.4533470202717092,brake_agonize,0.4533470202717092,0.30549610731060794,driver_antagonize,0.3868608962499916
EFCAB2,0.7244789375563873,-0.3137803705118215,0.7244789375563873,brake_agonize,0.7244789375563873,0.26117391304347826,driver_antagonize,0.21668694747789913
EFCAB7,-0.026257070210563,-0.8201846241374289,-0.026257070210563,driver_antagonize,0.8201846241374289,0.28648913043478264,driver_antagonize,0.1173213728549142
EFHD2,0.4160719890421653,-0.0327425224614652,0.4160719890421653,brake_agonize,0.4160719890421653,0.1687826086956522,driver_antagonize,0.35707176287051484
EGR1,-0.963183892941854,-0.7473439215218126,-0.963183892941854,driver_antagonize,0.963183892941854,0.32159782608695653,driver_antagonize,0.24868902756110245
EGR3,0.4447917302536659,-1.2051973232903372,0.4447917302536659,brake_agonize,1.2051973232903372,0.362804347826087,driver_antagonize,0.28900104004160165
EHBP1L1,-0.9650896912688044,-0.2732431521737655,-0.9650896912688044,driver_antagonize,0.9650896912688044,0.3217826086956522,driver_antagonize,0.3906651066042642
EHD1,0.637255083515789,0.0308772595570734,0.637255083515789,brake_agonize,0.637255083515789,0.24047826086956522,brake_agonize,0.1887514300572023
EI24,2.905855692357088,3.034381110806336,2.905855692357088,brake_agonize,3.034381110806336,0.43450000000000005,brake_agonize,0.3993286531461258
EID1,0.5907404049105874,0.1268428277711989,0.5907404049105874,brake_agonize,0.5907404049105874,0.2216304347826087,driver_antagonize,0.2336604264170567
EID2,-0.2637315696428052,-0.8341533193677796,-0.2637315696428052,driver_antagonize,0.8341533193677796,0.28981521739130434,brake_agonize,0.43362922516900676
EID2B,0.6317975858334784,-0.0576735762599227,0.6317975858334784,brake_agonize,0.6317975858334784,0.23826086956521741,driver_antagonize,0.350353094123765
EIF3L,0.6696748993472496,1.768780586273435,0.6696748993472496,brake_agonize,1.768780586273435,0.41398913043478264,brake_agonize,0.38606812272490904
EIF4A1,2.0549035960584585,1.3903772427982752,2.0549035960584585,brake_agonize,2.0549035960584585,0.4252608695652174,brake_agonize,0.16276079043161729
EIF4E2,2.977285752790804,2.6475114233313124,2.977285752790804,brake_agonize,2.977285752790804,0.4335760869565218,driver_antagonize,0.39048829953198133
EIF4E3,1.3041928587640972,1.495988590093849,1.3041928587640972,brake_agonize,1.495988590093849,0.39606521739130435,brake_agonize,0.35601092043681754
EIF4EBP2,-1.26173482961566,0.1302622972533551,-1.26173482961566,driver_antagonize,1.26173482961566,0.37111956521739137,driver_antagonize,0.3377997919916797
EIF4EBP3,-0.2615613421037259,0.8099835767791506,-0.2615613421037259,driver_antagonize,0.8099835767791506,0.2833478260869565,brake_agonize,0.3333796151846074
ELAVL1,-1.0678308335717686,-1.4572374356932205,-1.0678308335717686,driver_antagonize,1.4572374356932205,0.39255434782608695,brake_agonize,0.16116952678107127
ELOVL1,0.4189543742403798,1.1528565494843193,0.4189543742403798,brake_agonize,1.1528565494843193,0.35467391304347834,brake_agonize,0.1395990639625585
ELP3,-1.6227886944623895,-1.002630764527009,-1.6227886944623895,driver_antagonize,1.6227886944623895,0.40604347826086956,brake_agonize,0.4290322412896516
ELP4,-0.9050811868509336,0.8386983437561089,-0.9050811868509336,driver_antagonize,0.9050811868509336,0.30977173913043476,brake_agonize,0.39331721268850756
EMC4,0.1468630147024962,0.4846917434908831,0.1468630147024962,brake_agonize,0.4846917434908831,0.1876304347826087,brake_agonize,0.4125891835673427
EMC7,-0.3172987867971675,0.1312045822545702,-0.3172987867971675,driver_antagonize,0.3172987867971675,0.14420652173913046,brake_agonize,0.3766973478939158
EME1,-0.1131377178477538,1.2506090906583125,-0.1131377178477538,driver_antagonize,1.2506090906583125,0.3690869565217391,brake_agonize,0.3572485699427978
EME2,-0.1441292803517787,0.6723823624620209,-0.1441292803517787,driver_antagonize,0.6723823624620209,0.2487934782608696,driver_antagonize,0.26371762870514825
EML4,1.711217634534958,-1.0396513544018744,1.711217634534958,brake_agonize,1.711217634534958,0.41047826086956524,driver_antagonize,0.40038949557982323
ENO1,-1.544592426726322,0.0614692977210485,-1.544592426726322,driver_antagonize,1.544592426726322,0.40013043478260873,driver_antagonize,0.3597238689547582
ENO2,0.5204445908671084,-0.9556287899476292,0.5204445908671084,brake_agonize,0.9556287899476292,0.3195652173913044,driver_antagonize,0.27291159646385854
EP300,1.3645044195169365,-0.0692689942471497,1.3645044195169365,brake_agonize,1.3645044195169365,0.38146739130434787,driver_antagonize,0.35265158606344255
EPB41L2,0.3743948227103154,-0.1108759756472236,0.3743948227103154,brake_agonize,0.3743948227103154,0.15714130434782608,driver_antagonize,0.3945548621944878
EPB41L3,0.0772757845509182,0.4551400528361833,0.0772757845509182,brake_agonize,0.4551400528361833,0.1806086956521739,driver_antagonize,0.2683146125845034
EPHX2,0.1169478902125223,0.7153752058215916,0.1169478902125223,brake_agonize,0.7153752058215916,0.2580326086956522,driver_antagonize,0.1947628705148206
ERF,-0.7524189278154647,0.0987465041250463,-0.7524189278154647,driver_antagonize,0.7524189278154647,0.26764130434782607,driver_antagonize,0.3355013000520021
ERI3,0.6412610740710036,-1.8840518071479493,0.6412610740710036,brake_agonize,1.8840518071479493,0.4195326086956522,driver_antagonize,0.27874622984919395
ERMARD,-0.4924907280712278,0.0827693131032523,-0.4924907280712278,driver_antagonize,0.4924907280712278,0.19132608695652176,driver_antagonize,0.4361045241809673
ERP29,-0.2980531571366312,-1.4463121380479314,-0.2980531571366312,driver_antagonize,1.4463121380479314,0.3916304347826088,driver_antagonize,0.3004934997399896
ERP44,-0.6018705172723671,0.1397397725598974,-0.6018705172723671,driver_antagonize,0.6018705172723671,0.22661956521739132,driver_antagonize,0.11537649505980241
ESRRA,-0.4007513006064799,-0.0426125304552116,-0.4007513006064799,driver_antagonize,0.4007513006064799,0.1645326086956522,driver_antagonize,0.32117992719708793
EVA1B,0.799319487277521,-1.171835231613897,0.799319487277521,brake_agonize,1.171835231613897,0.35836956521739133,driver_antagonize,0.1657665106604264
EWSR1,0.9205614095533916,1.4172071080492543,0.9205614095533916,brake_agonize,1.4172071080492543,0.38811956521739127,driver_antagonize,0.2030728029121165
EXD2,0.4674138888000443,-0.1152464827780884,0.4674138888000443,brake_agonize,0.4674138888000443,0.1833804347826087,driver_antagonize,0.11838221528861155
EXD3,-0.5481416783069138,-0.0861754120628465,-0.5481416783069138,driver_antagonize,0.5481416783069138,0.21054347826086958,driver_antagonize,0.18769058762350493
EXO5,-0.7799664878764889,0.5601451701656159,-0.7799664878764889,driver_antagonize,0.7799664878764889,0.27503260869565216,driver_antagonize,0.11820540821632866
EXOSC1,0.1004724307832417,-0.3155843110048226,0.1004724307832417,brake_agonize,0.3155843110048226,0.1436521739130435,brake_agonize,0.27627093083723353
EXPH5,-0.3943679103602707,-0.5809270952428826,-0.3943679103602707,driver_antagonize,0.5809270952428826,0.21885869565217392,driver_antagonize,0.353535621424857
EXT2,-1.0878574238388925,-0.8847373367296232,-1.0878574238388925,driver_antagonize,1.0878574238388925,0.34358695652173915,driver_antagonize,0.1542740509620385
EXTL3,0.0884041612066822,-0.3213571374782179,0.0884041612066822,brake_agonize,0.3213571374782179,0.14457608695652174,driver_antagonize,0.4334524180967239
F11R,-0.2841827936547517,1.6955738438247256,-0.2841827936547517,driver_antagonize,1.6955738438247256,0.40973913043478266,driver_antagonize,0.36113832553302133
F5,-0.0875412824936566,-0.4226120196427634,-0.0875412824936566,driver_antagonize,0.4226120196427634,0.1698913043478261,driver_antagonize,0.12085751430057204
F8A1,-0.0373607886550164,0.100757879563981,-0.0373607886550164,driver_antagonize,0.100757879563981,0.10632608695652175,driver_antagonize,0.37174674986999484
FAAP24,0.8005960891516538,0.0382887720984633,0.8005960891516538,brake_agonize,0.8005960891516538,0.4481824556291238,driver_antagonize,0.40498771914401216
FADS1,-2.138769991266506,-0.5265741263678705,-2.138769991266506,driver_antagonize,2.138769991266506,0.7389876558407401,driver_antagonize,0.6539540240606863
FADS3,1.4092389555555012,1.7905390322892798,1.4092389555555012,brake_agonize,1.7905390322892798,0.6611058806943708,driver_antagonize,0.565741623080588
FAHD2A,-0.1409833821971171,0.4179934985656645,-0.1409833821971171,driver_antagonize,0.4179934985656645,0.16933695652173913,driver_antagonize,0.3781118044721789
FAIM,0.0327839502358545,0.5615837165249531,0.0327839502358545,brake_agonize,0.5615837165249531,0.21423913043478263,driver_antagonize,0.3188814352574103
FAM107B,-0.2884924244430177,-0.0641832947137154,-0.2884924244430177,driver_antagonize,0.2884924244430177,0.13459782608695653,brake_agonize,0.314461258450338
FAM118A,0.2226922689662379,0.2926836220033773,0.2226922689662379,brake_agonize,0.2926836220033773,0.3256226593798492,brake_agonize,0.41314494679308483
FAM120AOS,-0.0483674842907649,0.2517895152195354,-0.0483674842907649,driver_antagonize,0.2517895152195354,0.1270217391304348,driver_antagonize,0.18998907956318253
FAM133B,-1.20961856314017,-1.0076013149438383,-1.20961856314017,driver_antagonize,1.20961856314017,0.4652603987894327,brake_agonize,0.4655153276822406
FAM136A,0.7973209129946291,-0.2576410870790389,0.7973209129946291,brake_agonize,0.7973209129946291,0.27965217391304353,driver_antagonize,0.13005148205928238
FAM13B,1.084720808718018,0.6210407481085869,1.084720808718018,brake_agonize,1.084720808718018,0.3426630434782609,driver_antagonize,0.3358549141965679
FAM169A,-0.3707002885084101,-0.6119553889870711,-0.3707002885084101,driver_antagonize,0.6119553889870711,0.2312391304347826,driver_antagonize,0.31693655746229854
FAM177A1,0.6544875016284316,1.727638529638812,0.6544875016284316,brake_agonize,1.727638529638812,0.4114021739130435,brake_agonize,0.4078153926157046
FAM204A,2.024091030392126,1.8708047030425616,2.024091030392126,brake_agonize,2.024091030392126,0.42415217391304355,driver_antagonize,0.420191887675507
FAM20B,-1.5451205266053714,-0.5571464690352205,-1.5451205266053714,driver_antagonize,1.5451205266053714,0.5237433366929327,driver_antagonize,0.23862780728914787
FAM210B,-0.7931626878096681,-0.1579394503390023,-0.7931626878096681,driver_antagonize,0.7931626878096681,0.27872826086956526,brake_agonize,0.43946385855434217
FAM229B,0.141221364037738,0.4740358505621231,0.141221364037738,brake_agonize,0.4740358505621231,0.1857826086956522,driver_antagonize,0.21810140405616224
FAM50B,-0.660450499199249,0.2201137228374458,-0.660450499199249,driver_antagonize,0.660450499199249,0.24602173913043482,driver_antagonize,0.32436245449817996
FAM89A,0.5407956301977632,0.0923387545915132,0.5407956301977632,brake_agonize,0.5407956301977632,0.20795652173913043,driver_antagonize,0.30809620384815395
FAM98A,-0.1661811881305259,-1.0433926761305024,-0.1661811881305259,driver_antagonize,1.0433926761305024,0.5148546855022712,driver_antagonize,0.5353851575907199
FANCB,0.5747217844148831,0.8510415916171337,0.5747217844148831,brake_agonize,0.8510415916171337,0.29425,brake_agonize,0.38164794591783674
FANCI,2.4413749146413295,1.127478154560516,2.4413749146413295,brake_agonize,2.4413749146413295,0.4295108695652174,brake_agonize,0.20890743629745193
FANCM,1.217791421569428,1.2599883402193877,1.217791421569428,brake_agonize,1.2599883402193877,0.3705652173913044,driver_antagonize,0.4122355694227769
FARP2,-0.2453196479382866,0.0229101295682438,-0.2453196479382866,driver_antagonize,0.2453196479382866,0.2737873938978206,driver_antagonize,0.28908860464190256
FBXL4,1.3229469080896068,-0.0137949676733824,1.3229469080896068,brake_agonize,1.3229469080896068,0.3775869565217392,driver_antagonize,0.4016271450858035
FBXL8,-1.7778943565911878,0.6883286265907029,-1.7778943565911878,driver_antagonize,1.7778943565911878,0.4149130434782609,driver_antagonize,0.29271398855954245
FBXO22,0.3394677812461952,-0.137479070867154,0.3394677812461952,brake_agonize,0.3394677812461952,0.14901086956521742,driver_antagonize,0.30738897555902234
FBXO25,-0.6046933848766496,0.0508299996433526,-0.6046933848766496,driver_antagonize,0.6046933848766496,0.22828260869565217,driver_antagonize,0.19281799271970881
FBXO38,-0.1017186645650458,1.5644311769747588,-0.1017186645650458,driver_antagonize,1.5644311769747588,0.717087505711314,brake_agonize,0.681720614079127
FBXO46,-0.7836677478180419,0.7376031414727282,-0.7836677478180419,driver_antagonize,0.7836677478180419,0.27558695652173915,driver_antagonize,0.1889282371294852
FBXW4,-1.134404079470642,-1.3431061701225404,-1.134404079470642,driver_antagonize,1.3431061701225404,0.3794347826086956,driver_antagonize,0.20378003120124807
FBXW5,0.2896614212542227,1.1085520102710509,0.2896614212542227,brake_agonize,1.1085520102710509,0.3472826086956522,driver_antagonize,0.2730884035361415
FBXW7,-0.056870181372924,-1.9912810272680048,-0.056870181372924,driver_antagonize,1.9912810272680048,0.422304347826087,driver_antagonize,0.1235096203848154
FCMR,0.098783445856374,0.2881962704693424,0.098783445856374,brake_agonize,0.2881962704693424,0.13441304347826089,driver_antagonize,0.13712376495059803
FEM1A,-1.6619301325054407,0.806046953019616,-1.6619301325054407,driver_antagonize,1.6619301325054407,0.4080760869565217,driver_antagonize,0.4140036401456058
FEM1C,0.8057247958865047,-0.2692012654220366,0.8057247958865047,brake_agonize,0.8057247958865047,0.28297826086956523,driver_antagonize,0.29448205928237137
FES,-0.689665715502351,0.7090986495334336,-0.689665715502351,driver_antagonize,0.7090986495334336,0.256554347826087,driver_antagonize,0.14861622464898597
FHOD1,-0.0204722379338151,-1.010952371987716,-0.0204722379338151,driver_antagonize,1.010952371987716,0.3319456521739131,driver_antagonize,0.3835928237129485
FICD,-1.772607226220446,0.1455030608454046,-1.772607226220446,driver_antagonize,1.772607226220446,0.4143586956521739,brake_agonize,0.16541289651586066
FIGNL1,0.5002347393430375,1.0029607359227146,0.5002347393430375,brake_agonize,1.0029607359227146,0.4141373776876736,brake_agonize,0.3456115688292323
FKBP15,-0.3883880878451775,0.5722232485369377,-0.3883880878451775,driver_antagonize,0.5722232485369377,0.2162717391304348,driver_antagonize,0.368210608424337
FKBP5,-0.0257977575278852,0.336783418307596,-0.0257977575278852,driver_antagonize,0.336783418307596,0.4039430722861417,brake_agonize,0.5612842624554876
FKBP7,0.6166524789941185,-0.1598786160145116,0.6166524789941185,brake_agonize,0.6166524789941185,0.23308695652173916,brake_agonize,0.10653614144565784
FKBPL,-1.183835650972408,0.1398837299185071,-1.183835650972408,driver_antagonize,1.183835650972408,0.3596630434782609,driver_antagonize,0.168065002600104
FMR1,0.2937470128420182,0.3400957924697491,0.2937470128420182,brake_agonize,0.3400957924697491,0.14919565217391306,brake_agonize,0.3303738949557983
FNDC3A,-0.8515192822281177,-1.049795657795073,-0.8515192822281177,driver_antagonize,1.049795657795073,0.33693478260869564,driver_antagonize,0.1601086843473739
FNDC3B,-0.2299052320752362,0.5198209134123645,-0.2299052320752362,driver_antagonize,0.5198209134123645,0.20130434782608697,driver_antagonize,0.4396406656266251
FOXD1,-1.424557446620459,0.4195631518800276,-1.424557446620459,driver_antagonize,1.424557446620459,0.38904347826086966,driver_antagonize,0.19688455538221528
FOXK1,-2.328235870828488,-2.333147066604015,-2.328235870828488,driver_antagonize,2.333147066604015,0.6250717391304349,driver_antagonize,0.4898980239209568
FPGS,-0.7799370236243932,2.0497205749134513,-0.7799370236243932,driver_antagonize,2.0497205749134513,0.4248913043478261,driver_antagonize,0.36838741549661985
FRA10AC1,0.1459648819993169,0.0588462225527601,0.1459648819993169,brake_agonize,0.1459648819993169,0.1118695652173913,driver_antagonize,0.2013047321892876
FRAT2,-0.2144343526668407,-0.4475355533487736,-0.2144343526668407,driver_antagonize,0.4475355533487736,0.17820652173913043,driver_antagonize,0.2877633905356215
FUT7,-0.2996973391391735,0.2821463209056456,-0.2996973391391735,driver_antagonize,0.2996973391391735,0.13829347826086957,driver_antagonize,0.41276599063962566
FUT8,0.5941191647761076,-0.5310671347167308,0.5941191647761076,brake_agonize,0.5941191647761076,0.3765399756976124,brake_agonize,0.5835323393052002
FUZ,-0.3429214861384948,1.399258662787941,-0.3429214861384948,driver_antagonize,1.399258662787941,0.38590217391304354,driver_antagonize,0.3950852834113365
FXR2,-1.206704393466446,-0.3161808527061627,-1.206704393466446,driver_antagonize,1.206704393466446,0.44292665675811366,driver_antagonize,0.19035544782279967
FXYD1,-0.6571826271871257,-0.1693389927291008,-0.6571826271871257,driver_antagonize,0.6571826271871257,0.2456521739130435,driver_antagonize,0.38412324492979716
FZD6,-0.4016129801152672,-0.6579035444034691,-0.4016129801152672,driver_antagonize,0.6579035444034691,0.24583695652173915,driver_antagonize,0.11184035361414457
FZR1,-1.4535786470163383,0.4516533407074711,-1.4535786470163383,driver_antagonize,1.4535786470163383,0.39218478260869566,driver_antagonize,0.31251638065522624
G2E3,-0.1551966596705062,-0.7906468248261629,-0.1551966596705062,driver_antagonize,0.7906468248261629,0.277804347826087,driver_antagonize,0.11254758190327614
G6PD,-0.9320544872341336,0.6205724439385062,-0.9320544872341336,driver_antagonize,0.9320544872341336,0.3155,driver_antagonize,0.26636973478939163
GAB2,-1.2423444827671373,-0.4881979199510488,-1.2423444827671373,driver_antagonize,1.2423444827671373,0.36779347826086956,driver_antagonize,0.28970826833073327
GADD45G,1.0136592064618153,1.1774326188347517,1.0136592064618153,brake_agonize,1.1774326188347517,0.6007588731829008,driver_antagonize,0.3607475966448826
GAL3ST4,0.2189871965493411,-0.8048835739775588,0.2189871965493411,brake_agonize,0.8048835739775588,0.3466733165050742,driver_antagonize,0.23884031666334138
GALE,0.429718489728163,1.0700605154744611,0.429718489728163,brake_agonize,1.0700605154744611,0.3402608695652174,driver_antagonize,0.11042589703588145
GALK2,-0.3809379829593858,0.4026211406815025,-0.3809379829593858,driver_antagonize,0.4026211406815025,0.16545652173913045,driver_antagonize,0.2699058762350494
GALNT4,0.4092501938560683,-0.8328465245497302,0.4092501938560683,brake_agonize,0.8328465245497302,0.28944565217391305,driver_antagonize,0.223405616224649
GALNT7,-0.0898614990283698,0.746310479453452,-0.0898614990283698,driver_antagonize,0.746310479453452,0.2659782608695652,brake_agonize,0.11961986479459179
GANAB,-0.5783565668114793,0.3532649890250491,-0.5783565668114793,driver_antagonize,0.5783565668114793,0.21775000000000003,driver_antagonize,0.35123712948517943
GATA3,-0.4122807371797069,-0.0897894820767303,-0.4122807371797069,driver_antagonize,0.4122807371797069,0.5376739130434783,brake_agonize,0.713988039521581
GATAD2B,0.2008703375858072,0.2108206760646358,0.2008703375858072,brake_agonize,0.2108206760646358,0.11907608695652175,driver_antagonize,0.23489807592303694
GATC,-0.1335561149862724,1.0856235908024678,-0.1335561149862724,driver_antagonize,1.0856235908024678,0.3428478260869566,driver_antagonize,0.10476807072282893
GCFC2,-0.884701373394384,-0.0618482262107549,-0.884701373394384,driver_antagonize,0.884701373394384,0.44370599239035907,driver_antagonize,0.2766493496898685
GDAP1,0.4064561670446123,-0.4393313777318297,0.4064561670446123,brake_agonize,0.4393313777318297,0.17469565217391306,driver_antagonize,0.16258398335933438
GDI1,0.6710227180545161,-0.1165654784776439,0.6710227180545161,brake_agonize,0.6710227180545161,0.24823913043478263,driver_antagonize,0.21368122724908997
GDPD3,-0.0589577007697334,0.5957386921301921,-0.0589577007697334,driver_antagonize,0.5957386921301921,0.22347826086956524,driver_antagonize,0.1747836713468539
GDPD5,-0.2564563556343773,-0.7716838734937488,-0.2564563556343773,driver_antagonize,0.7716838734937488,0.27226086956521744,brake_agonize,0.238080603224129
GFM1,-0.3050166418947508,0.0862202863636871,-0.3050166418947508,driver_antagonize,0.3050166418947508,0.1405108695652174,driver_antagonize,0.1194430577223089
GGA2,-0.8175002164321242,0.4821742162634773,-0.8175002164321242,driver_antagonize,0.8175002164321242,0.28556521739130436,driver_antagonize,0.2417935517420697
GIMAP4,-0.276565305087757,-1.279835576530001,-0.276565305087757,driver_antagonize,1.279835576530001,0.3729673913043479,driver_antagonize,0.3623759750390016
GINM1,0.2498839319452834,-0.3550495349963194,0.2498839319452834,brake_agonize,0.3550495349963194,0.15344565217391307,driver_antagonize,0.33267238689547585
GIPC1,-0.097526502630303,0.7764107649003305,-0.097526502630303,driver_antagonize,0.7764107649003305,0.2737391304347826,driver_antagonize,0.19122672906916277
GIT2,-0.383836655935091,-0.1067036420968693,-0.383836655935091,driver_antagonize,0.383836655935091,0.16065217391304348,driver_antagonize,0.3079193967758711
GLO1,1.1075192144136456,0.7058867449411208,1.1075192144136456,brake_agonize,1.1075192144136456,0.34672826086956526,driver_antagonize,0.2272953718148726
GLRX3,1.1505445592301462,2.0016728431706334,1.1505445592301462,brake_agonize,2.0016728431706334,0.422858695652174,driver_antagonize,0.37280759230369215
GLRX5,0.3560286792926218,-0.2285432758464148,0.3560286792926218,brake_agonize,0.3560286792926218,0.15381521739130435,driver_antagonize,0.12686895475819032
GLS,-1.1871245294975186,1.6006623685522892,-1.1871245294975186,driver_antagonize,1.6006623685522892,0.7648356266695749,brake_agonize,0.7339540614069645
GMCL1,0.8754453269321919,1.756154825545126,0.8754453269321919,brake_agonize,1.756154825545126,0.41343478260869565,driver_antagonize,0.17637493499739992
GMDS,-0.523727850380237,-2.283907180717992,-0.523727850380237,driver_antagonize,2.283907180717992,0.4282173913043478,driver_antagonize,0.23595891835673427
GMEB1,-0.742767913694711,0.3602548252741694,-0.742767913694711,driver_antagonize,0.742767913694711,0.26486956521739136,driver_antagonize,0.2723811752470099
GMFB,0.4368331399862068,-0.5319197459519536,0.4368331399862068,brake_agonize,0.5319197459519536,0.20407608695652174,driver_antagonize,0.3010239209568383
GNB1,2.4327728579252876,1.839881370721556,2.4327728579252876,brake_agonize,2.4327728579252876,0.4293260869565218,brake_agonize,0.1093650546021841
GNE,0.5207320086295949,-1.2058966794239037,0.5207320086295949,brake_agonize,1.2058966794239037,0.3629891304347827,driver_antagonize,0.15268278731149248
GNPAT,0.9680562626558136,0.7515532653445525,0.9680562626558136,brake_agonize,0.9680562626558136,0.32196739130434787,brake_agonize,0.431684347373895
GNPDA1,0.6713997889839316,0.404549907408175,0.6713997889839316,brake_agonize,0.6713997889839316,0.4439857454624992,driver_antagonize,0.3896094991082972
GNPTG,-0.3012727634254719,-0.2882209136625012,-0.3012727634254719,driver_antagonize,0.3012727634254719,0.13903260869565218,brake_agonize,0.15727977119084766
GOLGA1,2.2922521561738107,1.306120810574147,2.2922521561738107,brake_agonize,2.2922521561738107,0.4284021739130435,driver_antagonize,0.2598278731149246
GOLGA5,0.4737441139613952,0.1688624089847364,0.4737441139613952,brake_agonize,0.4737441139613952,0.18541304347826087,driver_antagonize,0.42266718668746756
GOLGA8B,0.2774316895473446,-0.4151121683805415,0.2774316895473446,brake_agonize,0.4151121683805415,0.16859782608695653,driver_antagonize,0.34239677587103484
GON7,0.0845731231424504,0.5216761550221123,0.0845731231424504,brake_agonize,0.5216761550221123,0.20204347826086957,driver_antagonize,0.3190582423296932
GOPC,0.028643960771726,0.7373923099447774,0.028643960771726,brake_agonize,0.7373923099447774,0.2633913043478261,driver_antagonize,0.36432085283411336
GPALPP1,0.6411183293599882,0.1895446280241344,0.6411183293599882,brake_agonize,0.6411183293599882,0.24195652173913046,brake_agonize,0.2481586063442538
GPATCH4,-0.7518380842250961,-0.9866412788013196,-0.7518380842250961,driver_antagonize,0.9866412788013196,0.32677173913043484,driver_antagonize,0.207139365574623
GPR107,-0.1325622530975383,0.4123370914170148,-0.1325622530975383,driver_antagonize,0.4123370914170148,0.16785869565217393,driver_antagonize,0.31764378575143004
GPR15,-0.4516411561330747,-1.518548992705279,-0.4516411561330747,driver_antagonize,1.518548992705279,0.3977282608695653,driver_antagonize,0.13889183567342694
GPR157,-0.9037768257425328,0.6142489775665021,-0.9037768257425328,driver_antagonize,0.9037768257425328,0.3090326086956522,driver_antagonize,0.25346281851274055
GPR171,-0.8788976439530987,-0.5228733266684336,-0.8788976439530987,driver_antagonize,0.8788976439530987,0.3012717391304348,driver_antagonize,0.12492407696307853
GPR55,-0.027417125831201,-0.6960124953982485,-0.027417125831201,driver_antagonize,0.6960124953982485,0.4800845138770934,driver_antagonize,0.5218208802882717
GPR63,0.2104889214165211,0.8294139365283957,0.2104889214165211,brake_agonize,0.8294139365283957,0.2887065217391305,brake_agonize,0.2536396255850234
GPR68,-1.0030234919167895,-0.495712065722324,-1.0030234919167895,driver_antagonize,1.0030234919167895,0.3308369565217391,driver_antagonize,0.30067030681227247
GPRIN3,0.1774884694817662,-0.5827316420204016,0.1774884694817662,brake_agonize,0.5827316420204016,0.21904347826086956,driver_antagonize,0.3952620904836193
GPS2,0.6576671445212178,1.8481092128104244,0.6576671445212178,brake_agonize,1.8481092128104244,0.6480429870019473,brake_agonize,0.389896589841713
GRAMD1A,-1.2225869700500769,0.5682728275754881,-1.2225869700500769,driver_antagonize,1.2225869700500769,0.36446739130434785,brake_agonize,0.2439152366094644
GRAP2,-5.035090116395374,-5.6757623076583,-5.035090116395374,driver_antagonize,5.6757623076583,0.4745798816541818,driver_antagonize,0.3039278094843384
GRK4,-0.147293489849567,0.910998099345622,-0.147293489849567,driver_antagonize,0.910998099345622,0.3110652173913043,brake_agonize,0.3998590743629746
GRN,-0.4115906754398841,0.7742685172186746,-0.4115906754398841,driver_antagonize,0.7742685172186746,0.2728152173913043,driver_antagonize,0.2829895995839834
GSS,0.6178775882276967,-0.6876101465555915,0.6178775882276967,brake_agonize,0.6876101465555915,0.252304347826087,driver_antagonize,0.42567290691627674
GSTO1,0.6130547101906418,1.0430709180114293,0.6130547101906418,brake_agonize,1.0430709180114293,0.3358260869565218,driver_antagonize,0.14720176807072283
GSTP1,-1.3292797437357904,1.0604118752385712,-1.3292797437357904,driver_antagonize,1.3292797437357904,0.37814130434782606,driver_antagonize,0.28829381175247015
GTF2H1,-0.7188741458884047,-0.4158610765447839,-0.7188741458884047,driver_antagonize,0.7188741458884047,0.3785792416055947,driver_antagonize,0.3493774396204718
GTF3C4,0.3978777649841869,2.0100362086015084,0.3978777649841869,brake_agonize,2.0100362086015084,0.4230434782608696,brake_agonize,0.3156989079563183
GTF3C5,-0.3973002712322852,-0.2343210628424647,-0.3973002712322852,driver_antagonize,0.3973002712322852,0.16379347826086957,brake_agonize,0.2757405096203849
GTPBP1,-0.7340670392595384,-0.4161229416703905,-0.7340670392595384,driver_antagonize,0.7340670392595384,0.2626521739130435,driver_antagonize,0.25788299531981285
