target_gene,rank,integrated_score,causal_component,rwr,intdeg,gold
IKZF3,725,0.3444706827915979,0.3988559542381695,0.0023437265026244897,10,0
PDLIM2,726,0.3443416536661466,0.7098283931357254,2.2120080217064082e-05,3,0
PPAT,727,0.3441648465938637,0.7093083723348934,2.610347447615591e-05,2,0
SMAD7,728,0.3440987582831096,0.4674986999479979,0.0011771995765886259,9,0
THBS3,729,0.3440155343001276,0.3146125845033801,0.0,0,0
TCF4,730,0.343811232449298,0.7082683307332294,9.046406595574242e-05,2,0
TSHZ3,731,0.3436344253770151,0.7077483099323973,0.0002204254709105024,3,0
CCL4,732,0.3434576183047322,0.7072282891315652,0.012420620148411079,13,0
SLC7A5,733,0.3433433393918528,0.2142485699427977,8.60211607229896e-05,7,0
SERTAD1,734,0.3432808112324493,0.7067082683307332,5.4480405644518653e-05,1,0
SCAF1,735,0.3430213272323547,0.3473738949557982,2.2463173040114564e-05,6,0
CD14,736,0.3429271970878835,0.7056682267290691,0.0005812579109612592,4,0
VSIR,737,0.3427503900156006,0.7051482059282371,0.003311991570074509,4,0
CCDC107,738,0.3425735829433178,0.7046281851274051,0.0,0,0
ARFRP1,739,0.342412727773366,0.515340613624545,6.914681221061932e-05,5,0
GOLGA8B,740,0.3423967758710348,0.7041081643265731,6.38997910012791e-06,2,0
NIBAN1,741,0.342219968798752,0.7035881435257411,9.457588511715354e-06,1,0
PCBP1,742,0.3420431617264691,0.703068122724909,9.155337373124702e-05,6,0
PCGF2,743,0.3418663546541862,0.702548101924077,0.00010349874491772634,6,0
SLC35A5,744,0.3416895475819033,0.7020280811232449,2.5512238824858313e-06,2,0
PPP1R15B,745,0.3415127405096204,0.7015080603224129,6.050170745143278e-05,4,0
RAD50,746,0.341410218891155,0.1201248049921996,1.8525327779550907e-05,4,0
PHAF1,747,0.3411591263650546,0.7004680187207488,0.0,0,0
NR2C1,748,0.3406287051482059,0.6989079563182528,1.0921444383410636e-05,1,0
CABIN1,749,0.3404518980759231,0.6983879355174207,2.803471587160485e-05,3,0
C1orf74,750,0.3402750910036402,0.6978679147165887,0.0,0,0
C4orf3,751,0.3400982839313572,0.6973478939157566,0.0,0,0
BOD1,752,0.3399214768590743,0.6968278731149246,2.2296726924663494e-05,2,0
SGPP2,753,0.3397446697867914,0.6963078523140925,0.00011321326259528654,5,0
MUS81,754,0.3395931383616041,0.5325013000520021,0.00012189021878091294,8,0
TBL1X,755,0.3395678627145086,0.6957878315132605,0.000475487561351583,3,0
WAS,756,0.3393910556422257,0.6952678107124285,0.000446776055721026,6,0
SIK3,757,0.3393556026885876,0.2912116484659386,3.83795679449175e-05,2,0
XRRA1,758,0.3392142485699428,0.6947477899115965,0.0,0,0
RNF121,759,0.3390374414976599,0.6942277691107644,1.2904969486719546e-05,1,0
IL1R1,760,0.3389579298430207,0.0176807072282891,0.007344117815777191,30,0
PUS7,761,0.338860634425377,0.6937077483099324,9.430433745441501e-05,5,0
BRWD1,762,0.3386838273530941,0.6931877275091004,7.180883589830833e-07,1,0
HSPA8,763,0.3385070202808113,0.6926677067082684,0.0007488728801450292,32,0
MCCC1,764,0.3383302132085283,0.6921476859074362,4.2261344661315226e-06,1,0
DYNC2I2,765,0.3381534061362454,0.6916276651066042,4.653506170800968e-06,3,0
SRC,766,0.3378430294902089,0.407176287051482,0.0043955235002046235,36,0
EIF4EBP2,767,0.3377997919916797,0.6905876235049402,0.00012782585267309639,6,0
ICAM3,768,0.3376229849193968,0.6900676027041082,0.0009736330855973085,5,0
MAGT1,769,0.3374461778471139,0.6895475819032761,5.978882321193059e-05,5,0
ANKRD31,770,0.3370925637025481,0.6885075403016121,0.0,0,0
TMEM220,771,0.3367389495579823,0.6874674986999479,0.0,0,0
ZMPSTE24,772,0.3365621424856994,0.6869474778991159,4.091173117344091e-05,2,0
RB1,773,0.3363853354134166,0.6864274570982839,0.0010681270645589895,12,0
SLF1,774,0.3362085283411336,0.6859074362974519,1.6640227651480408e-06,1,0
ZNF543,775,0.3360317212688508,0.6853874154966199,0.0,1,0
FAM13B,776,0.3358549141965679,0.6848673946957878,0.0,0,0
BTN3A3,777,0.335678107124285,0.6843473738949558,0.00018997828338880278,1,0
ERF,778,0.3355013000520021,0.6838273530941238,0.0,0,0
AASDHPPT,779,0.3353244929797192,0.6833073322932918,0.00012595619863868098,4,0
TSPYL4,780,0.3349708788351534,0.6822672906916276,0.0,0,0
TIA1,781,0.3347940717628705,0.6817472698907956,0.000650963006903492,7,0
PLPP5,782,0.3346172646905876,0.6812272490899636,0.0,0,0
PSIP1,783,0.3344404576183047,0.6807072282891315,0.0008182545556474877,7,0
TM9SF2,784,0.3342932122296642,0.2802912116484659,2.7606513615177834e-06,3,0
PIK3IP1,785,0.3342636505460218,0.6801872074882995,7.579710187104963e-06,1,0
PREPL,786,0.334086843473739,0.6796671866874675,0.0,0,0
EIF4EBP3,787,0.3333796151846074,0.6775871034841394,5.508033327212496e-05,4,0
UBE2R2,788,0.3332028081123245,0.6770670826833073,4.2516836420799244e-05,3,0
TRAF3IP3,789,0.3330260010400416,0.6765470618824753,0.00023647965077386605,1,0
SLC19A2,790,0.3329193726966243,0.4414976599063963,1.7041772882828886e-06,3,0
CSTF2T,791,0.3328491939677587,0.6760270410816432,2.160240939812098e-05,1,0
SPATA13,792,0.3327711832395528,0.0145605824232969,2.3712485203559953e-05,3,0
GINM1,793,0.3326723868954758,0.6755070202808112,0.0,0,0
PRRC2A,794,0.3324955798231929,0.6749869994799792,2.6301908747794945e-05,6,0
NDOR1,795,0.3323187727509101,0.6744669786791472,7.42612230564025e-06,1,0
BCAS4,796,0.3321419656786271,0.6739469578783152,3.910200352823283e-07,1,0
IMPACT,797,0.3319651586063443,0.6734269370774831,3.980041086536096e-06,1,0
CTBS,798,0.3317883515340614,0.6729069162766511,2.9479230269064007e-06,2,0
CARD11,799,0.3317861048794587,0.0026001040041601,0.0010475089224055592,11,0
UFSP1,800,0.3316115444617785,0.672386895475819,3.876549836643262e-05,3,0
PRPF39,801,0.3314347373894956,0.671866874674987,1.5279071568211132e-05,2,0
STX8,802,0.3310811232449298,0.6708268330733229,3.3304026228264255e-05,9,0
ITFG1,803,0.3309730977058266,0.2532501300052002,1.6262902253773667e-06,1,0
REST,804,0.330727509100364,0.6697867914716589,0.00013448506058322564,4,0
FMR1,805,0.3303738949557983,0.6687467498699948,0.00014165232060415106,14,0
LMBR1L,806,0.3301970878835153,0.6682267290691628,0.0,0,0
TMEM63B,807,0.3300202808112325,0.6677067082683308,0.0,1,0
MAN1A1,808,0.3298434737389495,0.6671866874674987,3.7311923878520144e-05,4,0
MTFP1,809,0.3296666666666667,0.6666666666666666,2.218413338888319e-07,1,0
BRK1,810,0.3294898595943837,0.6661466458658346,0.0002070240982679779,7,0
KLHDC7B,811,0.3293130525221009,0.6656266250650026,0.0,0,0
KATNB1,812,0.329136245449818,0.6651066042641706,2.3671026582312693e-05,2,0
UBE2N,813,0.3289594383775351,0.6645865834633385,0.0011224847210185458,13,0
HERPUD2,814,0.3287826313052522,0.6640665626625065,0.0,0,0
RHOBTB2,815,0.3286058242329693,0.6635465418616745,0.0,0,0
OTUD1,816,0.3284290171606864,0.6630265210608425,7.416213640917551e-05,3,0
STAMBP,817,0.3282522100884036,0.6625065002600105,0.000197186092218254,4,0
HNRNPUL2,818,0.3280754030161206,0.6619864794591783,2.5685520631405608e-05,3,0
TMEM106B,819,0.3278985959438378,0.6614664586583463,0.0,1,0
ECI2,820,0.3277217888715548,0.6609464378575143,2.921515075877975e-05,6,0
SIVA1,821,0.3277132199903027,0.28133125325013,0.0,0,0
CRTC1,822,0.327544981799272,0.6604264170566823,8.223248273012257e-05,2,0
MTMR6,823,0.3271913676547062,0.6593863754550182,0.0001377676681460681,9,0
CDK8,824,0.3270145605824233,0.6588663546541862,0.00026546863245422337,9,0
SLC25A28,825,0.3268377535101404,0.6583463338533542,1.0134746511554316e-06,1,0
ATP23,826,0.3268036003848196,0.1856474258970359,1.5208643154345704e-06,1,0
TRRAP,827,0.3264841393655746,0.65730629225169,0.0006074174022111533,10,0
ALKBH7,828,0.3263073322932917,0.656786271450858,3.6096736888635795e-06,2,0
MPLKIP,829,0.3261305252210089,0.656266250650026,3.3944724998067563e-06,1,0
DDHD2,830,0.325953718148726,0.655746229849194,6.807041759632562e-06,1,0
ARPC5L,831,0.3257769110764431,0.6552262090483619,0.00010257437776762808,5,0
PPP6C,832,0.3256001040041602,0.6547061882475299,8.35084472119991e-05,5,0
ASTL,833,0.3252464898595944,0.6536661466458659,0.0,0,0
HCN2,834,0.3250696827873115,0.6531461258450338,0.0,0,0
ZNF322,835,0.3248928757150286,0.6526261050442018,0.0,0,0
VAT1,836,0.3245392615704628,0.6515860634425377,0.0,0,0
FAM50B,837,0.3243624544981799,0.6510660426417056,0.0,0,0
YME1L1,838,0.324185647425897,0.6505460218408736,1.4192150347442165e-05,4,0
LGMN,839,0.3240088403536141,0.6500260010400416,5.4900566541821567e-05,2,0
NOCT,840,0.3238320332813313,0.6495059802392096,1.8312119377870145e-05,1,0
CCDC136,841,0.3236552262090483,0.6489859594383776,2.469326854839986e-05,2,0
SLC38A9,842,0.3234784191367655,0.6484659386375455,8.456869422751244e-05,8,0
SUGP1,843,0.3233812800213342,0.3629745189807592,8.556535570356e-05,8,0
RAB22A,844,0.3233016120644826,0.6479459178367135,3.205457546133076e-05,6,0
TMEM8B,845,0.3231248049921997,0.6474258970358814,0.0,0,0
PPP1R9B,846,0.3229479979199168,0.6469058762350494,8.353694215114533e-05,8,0
SLC25A12,847,0.3227711908476339,0.6463858554342173,2.3779080814484564e-05,1,0
AIRIM,848,0.3224175767030681,0.6453458138325533,0.0,0,0
ALG8,849,0.3222407696307852,0.6448257930317213,0.0,1,0
BORCS6,850,0.3220639625585024,0.6443057722308893,1.6720585007019185e-06,2,0
BRI3BP,851,0.3217103484139366,0.6432657306292252,0.0,0,0
TOMM5,852,0.3215335413416537,0.6427457098283932,6.749642000954089e-07,3,0
MAST2,853,0.3213567342693708,0.642225689027561,1.9576006150867556e-05,1,0
AGO1,854,0.3212637452841011,0.1248049921996879,0.00014057139864029128,5,0
ESRRA,855,0.3211799271970879,0.641705668226729,3.9192052321133225e-05,2,0
RGS2,856,0.321003120124805,0.641185647425897,1.374879941335094e-05,2,0
CCDC25,857,0.3208263130525221,0.640665626625065,0.00013123177359003038,2,0
PODXL,858,0.3206495059802392,0.640145605824233,4.953144076284587e-05,2,0
TNPO1,859,0.3203305455755885,0.281851274050962,0.000465079588285665,5,0
ZNF420,860,0.3201190847633905,0.6385855434217369,0.0,1,0
PRG4,861,0.3199422776911077,0.6380655226209049,0.0,0,0
CARMIL2,862,0.3198300634289533,0.5137805512220489,8.880617869864353e-05,3,0
DTNBP1,863,0.3197654706188247,0.6375455018200729,2.870267138596367e-05,6,0
RABGAP1,864,0.3195886635465418,0.6370254810192407,6.390729211133327e-05,7,0
SEMA4B,865,0.3194118564742589,0.6365054602184087,6.700260808707304e-07,1,0
GON7,866,0.3190582423296932,0.6354654186167447,0.0,0,0
FAIM,867,0.3188814352574103,0.6349453978159126,0.0,0,0
ZNFX1,868,0.3185278211128445,0.6339053562142486,0.0,0,0
ARFGEF1,869,0.3181742069682788,0.6328653146125846,8.226015988346958e-05,4,0
C2CD4D,870,0.3179973998959958,0.6323452938117524,0.0,0,0
ARMCX3,871,0.317820592823713,0.6318252730109204,5.875960805693285e-06,1,0
REPS1,872,0.3177480720731372,0.2106084243369734,6.33991112026446e-05,2,0
GPR107,873,0.31764378575143,0.6313052522100884,0.0,1,0
TMEM33,874,0.3174669786791472,0.6307852314092564,1.8172872173877446e-05,2,0
SLC35A1,875,0.3172901716068643,0.6302652106084243,7.533237585752463e-06,8,0
RBFA,876,0.3171133645345814,0.6297451898075923,1.2483554158975158e-05,2,0
FAM169A,877,0.3169365574622985,0.6292251690067603,2.5512271217557523e-06,1,0
TXLNG,878,0.3167597503900156,0.6287051482059283,0.00014313665359155483,2,0
CDIP1,879,0.3165829433177327,0.6281851274050962,0.0,0,0
USP42,880,0.3165596583548956,0.0925637025481019,4.007411636373774e-05,3,0
UNC13D,881,0.3165481135046155,0.4820592823712948,0.0,0,0
SRPK2,882,0.3164061362454499,0.6276651066042642,4.38672952767061e-05,6,0
COMMD2,883,0.3162293291731669,0.6271450858034321,0.00011117810017277353,7,0
STN1,884,0.3160532157796763,0.5356214248569943,0.00022510113159548276,3,0
ZNF383,885,0.3160525221008841,0.6266250650026001,5.086271400557108e-06,4,0
TMEM87A,886,0.3158757150286011,0.626105044201768,0.0,0,0
GTF3C4,887,0.3156989079563183,0.625585023400936,1.412103083037456e-05,2,0
HNRNPM,888,0.3155221008840354,0.625065002600104,0.00011130539286190237,10,0
APOLD1,889,0.3153452938117524,0.624544981799272,0.0,0,0
RABGAP1L,890,0.3153375460266654,0.4576183047321893,1.412884303125548e-05,3,0
MTRES1,891,0.3151684867394696,0.62402496099844,4.894847023968524e-06,3,0
PSME3IP1,892,0.3149916796671867,0.6235049401976079,0.0,0,0
BBS2,893,0.3146380655226209,0.6224648985959438,6.177210642651307e-05,6,0
ATXN7L3B,894,0.3146107286715103,0.2428497139885595,0.0,1,0
FAM107B,895,0.314461258450338,0.6219448777951118,1.5534788353939737e-05,3,0
ANKRD9,896,0.3142844513780551,0.6214248569942797,9.043059041768627e-05,3,0
HS1BP3,897,0.3141076443057722,0.6209048361934477,0.0,0,0
CYB5R4,898,0.3139308372334893,0.6203848153926157,4.005327572409306e-05,6,0
UBE2S,899,0.3135772230889235,0.6193447737909517,0.00031181515322684404,8,0
CAMKMT,900,0.3134004160166407,0.6188247529901196,0.0,0,0
TRA2A,901,0.3130468018720749,0.6177847113884556,0.00013767144157151093,3,0
NEURL4,902,0.3129687469797746,0.266250650026001,0.0,0,0
PNPLA8,903,0.3129342811244431,0.297971918876755,4.720986508489762e-05,2,0
LAGE3,904,0.312869994799792,0.6172646905876235,1.2887877841854864e-06,1,0
MICALL1,905,0.3126931877275091,0.6167446697867914,6.993003384191527e-06,1,0
FZR1,906,0.3125163806552262,0.6162246489859594,9.981799660071437e-07,1,0
YIPF3,907,0.3121627665106604,0.6151846073842954,0.0,1,0
C5orf34,908,0.3119859594383776,0.6146645865834633,0.0,0,0
STARD4,909,0.3114555382215289,0.6131045241809673,0.0,1,0
NR3C1,910,0.3113769004052023,0.1456058242329693,0.0016364644419668245,11,0
PHLPP2,911,0.311278731149246,0.6125845033801353,8.85975510633591e-05,5,0
NPL,912,0.3111019240769631,0.6120644825793031,0.0,0,0
CTPS1,913,0.3107483099323973,0.6110244409776391,4.34271196903109e-05,3,0
HDAC9,914,0.3107456531478999,0.188767550702028,0.0005539118435181345,4,0
TMEM68,915,0.3103946957878315,0.609984399375975,0.0,0,0
QSER1,916,0.3102178887155487,0.609464378575143,0.0,0,0
MAN2A2,917,0.3100410816432657,0.608944357774311,1.4455565557569709e-05,3,0
KBTBD3,918,0.3098642745709828,0.608424336973479,1.0792927000217418e-06,1,0
ACAD8,919,0.3096874674987,0.607904316172647,1.1920913798327105e-05,4,0
NRBP1,920,0.3091570462818512,0.6063442537701508,0.0,0,0
ZNF517,921,0.3089802392095684,0.6058242329693188,4.668180658391766e-05,1,0
CAPN1,922,0.3088034321372855,0.6053042121684867,0.0003467787613212877,8,0
TANGO2,923,0.3086266250650026,0.6047841913676547,9.103188070772666e-07,1,0
ABI1,924,0.3084498179927197,0.6042641705668227,0.000306440438334575,12,0
DHRS1,925,0.3082730109204368,0.6037441497659907,0.0,1,0
FAM89A,926,0.3080962038481539,0.6032241289651586,0.0,0,0
GIT2,927,0.3079193967758711,0.6027041081643266,1.9232205796196492e-05,4,0
PDE6D,928,0.3077425897035881,0.6021840873634945,0.00013165586552798205,8,0
CYP2U1,929,0.3075657826313053,0.6016640665626625,1.617116900011035e-05,2,0
FBXO22,930,0.3073889755590223,0.6011440457618304,5.632920000551714e-06,1,0
CYC1,931,0.3068585543421737,0.5995839833593344,5.363570710396409e-05,8,0
MYO5A,932,0.3066817472698908,0.5990639625585024,5.9574579993213615e-05,4,0
ANKMY2,933,0.3065049401976079,0.5985439417576703,3.7290618733425567e-06,1,0
MTCP1,934,0.306328133125325,0.5980239209568383,3.8009707800801823e-05,1,0
RALBP1,935,0.3056209048361935,0.5959438377535101,9.345430061122845e-05,3,0
KLF8,936,0.3054440977639105,0.5954238169526781,0.0,1,0
CFAP20,937,0.3052672906916277,0.5949037961518461,0.0,0,0
ST3GAL5,938,0.3043832553302132,0.5923036921476859,6.4843139035665795e-06,3,0
RNF185,939,0.3043317469649191,0.4040561622464899,6.792683566539336e-05,5,0
WDR44,940,0.3042064482579303,0.5917836713468538,0.0,0,0
GRAP2,941,0.3039278094843384,0.4882995319812792,0.001052681532847716,5,0
IFT57,942,0.3038528341133645,0.5907436297451898,2.1985342793349838e-05,4,0
SLFN12,943,0.3036760270410816,0.5902236089443578,0.0,0,0
ITGAM,944,0.3035903731776808,0.0312012480499219,0.006968892326532277,30,0
PCMTD1,945,0.3035584159378391,0.3510140405616224,0.0,0,0
PTER,946,0.3034992199687988,0.5897035881435257,0.0,0,0
NAXE,947,0.3033224128965159,0.5891835673426937,4.024104949645376e-07,1,0
CCNT1,948,0.3029687987519501,0.5881435257410297,0.0003904987861096417,10,0
IER3IP1,949,0.3028787821538447,0.3322932917316692,0.0,1,0
RUFY1,950,0.3026151846073843,0.5871034841393655,4.146251288969002e-05,4,0
CBLN3,951,0.3024383775351014,0.5865834633385335,0.0,0,0
STC2,952,0.3022615704628185,0.5860634425377015,0.0,0,0
RCBTB1,953,0.3020847633905356,0.5855434217368695,0.0,0,0
C11orf54,954,0.3019079563182527,0.5850234009360374,0.0,1,0
STXBP1,955,0.3017311492459699,0.5845033801352054,2.289022632009098e-05,6,0
TRIM52,956,0.301554342173687,0.5839833593343734,0.0,1,0
ZNF416,957,0.3013902892164554,0.3489339573582943,0.0,1,0
RABEP2,958,0.3013775351014041,0.5834633385335414,9.973381745055483e-06,1,0
NUAK2,959,0.3012007280291212,0.5829433177327094,0.0008369064121971823,2,0
GMFB,960,0.3010239209568383,0.5824232969318772,0.0,0,0
RUNDC1,961,0.3008471138845554,0.5819032761310452,0.0,0,0
GPR68,962,0.3006703068122724,0.5813832553302132,3.4872503696120926e-06,1,0
ERP29,963,0.3004934997399896,0.5808632345293812,4.181344681533272e-05,6,0
DOT1L,964,0.3004064946792695,0.438377535101404,0.00015247312598541348,4,0
ARPC1B,965,0.3003166926677067,0.5803432137285491,0.0002167653505623587,9,0
UNG,966,0.3001398855954238,0.5798231929277171,4.773052913784166e-05,2,0
SIAH2,967,0.2999630785231409,0.5793031721268851,3.1549050859308226e-05,2,0
RIOK3,968,0.299786271450858,0.5787831513260531,6.129094097068996e-06,1,0
UNC93B1,969,0.2994326573062923,0.577743109724389,0.0,1,0
SERBP1,970,0.299279721787109,0.484659386375455,0.00011598178329887493,6,0
PAWR,971,0.2992558502340093,0.5772230889235569,0.0,0,0
NECAB3,972,0.2990790431617265,0.5767030681227249,1.771979790362153e-05,1,0
LMLN,973,0.2989022360894435,0.5761830473218928,0.0,0,0
TIGD6,974,0.2987254290171607,0.5756630265210608,0.0,0,0
CRELD1,975,0.2985486219448778,0.5751430057202288,3.4518495826414e-06,1,0
RIBC2,976,0.2981449153826617,0.2464898595943837,1.328429948332415e-06,1,0
PRR22,977,0.2980182007280291,0.5735829433177327,0.0,0,0
AKR1A1,978,0.2976645865834634,0.5725429017160687,4.8756489192617066e-06,2,0
SNX33,979,0.2974877795111804,0.5720228809152366,4.558192529064923e-06,4,0
SLC39A6,980,0.2973109724388976,0.5715028601144045,0.00036303699725819894,3,0
RAB3A,981,0.2971341653666147,0.5709828393135725,2.7217616555827783e-05,9,0
ANKH,982,0.2969573582943318,0.5704628185127405,0.0,0,0
SLC23A3,983,0.2967805512220489,0.5699427977119085,0.0,0,0
PHF2,984,0.296603744149766,0.5694227769110765,2.5350584690366462e-05,3,0
NECTIN3,985,0.2964269370774831,0.5689027561102444,8.10928097936575e-06,2,0
MEAF6,986,0.2962501300052002,0.5683827353094124,4.6039304416181604e-05,3,0
UCK2,987,0.2958965158606344,0.5673426937077483,0.0,0,0
PML,988,0.2957197087883515,0.5668226729069162,0.001198803377487933,8,0
TMEM150A,989,0.2955429017160687,0.5663026521060842,0.0,0,0
SEC22A,990,0.2953660946437857,0.5657826313052522,8.348566077866089e-06,5,0
SLC5A6,991,0.2951892875715028,0.5652626105044202,4.880951760288742e-07,3,0
UXS1,992,0.29501248049922,0.5647425897035881,1.4603095853722702e-07,1,0
APOBEC3B,993,0.2948356734269371,0.5642225689027561,9.991194411903592e-05,8,0
FEM1C,994,0.2944820592823713,0.5631825273010921,3.636061206821677e-06,2,0
PRKD2,995,0.294432068200583,0.1742069682787311,3.2298944071330065e-05,1,0
SMPD1,996,0.2943052522100884,0.5626625065002601,9.955313036853763e-05,5,0
SPTLC2,997,0.2941284451378055,0.5621424856994279,0.00010621132251813055,6,0
MTFR1,998,0.2937106834483504,0.452938117524701,0.0,0,0
OTUB1,999,0.2934212168486739,0.5600624024960998,0.0002007106172035902,8,0
LRRC58,1000,0.2932617937778095,0.1310452418096724,0.0021879022562899535,1,0
ZSWIM4,1001,0.2932444097763911,0.5595423816952678,0.0,0,0
TMEM9B,1002,0.2930676027041082,0.5590223608944358,6.595190936405135e-06,1,0
KLHL28,1003,0.2928907956318253,0.5585023400936038,4.421392648115686e-06,2,0
FBXL8,1004,0.2927139885595424,0.5579823192927718,5.632920000551714e-06,1,0
CUTC,1005,0.2923603744149766,0.5569422776911076,7.586386280496582e-05,1,0
HDHD3,1006,0.2921835673426937,0.5564222568902756,5.671995934936119e-06,1,0
RCOR1,1007,0.2921413392642233,0.1222048881955278,0.0003491978267964198,6,0
PGAM1,1008,0.291653146125845,0.5548621944877795,0.00022770783477148865,4,0
SLC25A19,1009,0.2915927737866746,0.4638585543421737,4.5822317785977277e-07,1,0
ZNF562,1010,0.2912995319812793,0.5538221528861155,0.0,0,0
MPST,1011,0.2911227249089964,0.5533021320852834,9.242439611689801e-06,2,0
ZNF394,1012,0.2909459178367135,0.5527821112844514,1.6626054669729162e-05,1,0
PKN1,1013,0.2907691107644305,0.5522620904836193,8.733357243058919e-05,3,0
KBTBD2,1014,0.2905923036921477,0.5517420696827873,0.0,0,0
NAGA,1015,0.2902386895475819,0.5507020280811232,0.0,0,0
MTMR14,1016,0.2898850754030161,0.5496619864794592,0.0001616801863251761,10,0
GAB2,1017,0.2897082683307332,0.5491419656786272,0.002005137898911333,10,0
AKR1E2,1018,0.2895314612584503,0.5486219448777951,9.103787288803308e-07,2,0
PIGU,1019,0.2893546541861674,0.5481019240769631,0.0,1,0
MED30,1020,0.2891778471138846,0.5475819032761311,0.0003424831180672718,5,0
FARP2,1021,0.2890886046419025,0.110764430577223,3.056171901835136e-05,2,0
EGR3,1022,0.2890010400416016,0.547061882475299,0.0003928047918682904,3,0
GSTP1,1023,0.2882938117524701,0.5449817992719709,0.00010222586111863466,6,0
GET3,1024,0.2881170046801872,0.5444617784711389,2.7470195666857845e-05,2,0
SMOX,1025,0.2879401976079043,0.5439417576703068,9.904555716691563e-06,3,0
FRAT2,1026,0.2877633905356215,0.5434217368694748,0.0,0,0
ADHFE1,1027,0.2875865834633385,0.5429017160686428,2.3904773179874085e-05,8,0
KDM4C,1028,0.2875614107707085,0.0426417056682267,6.691640405265563e-05,4,0
MT1F,1029,0.2874097763910556,0.5423816952678107,0.0,0,0
SARS2,1030,0.2872329693187727,0.5418616744669786,1.0331439221538881e-05,2,0
CCNL1,1031,0.2870561622464899,0.5413416536661466,0.0,0,0
COPS7B,1032,0.286879355174207,0.5408216328653146,0.00011171840811202207,8,0
DMXL2,1033,0.2865257410296412,0.5397815912636506,0.0,0,0
CCDC91,1034,0.2863539872725255,0.0431617264690587,0.0,1,0
SPCS2,1035,0.2863489339573583,0.5392615704628185,2.484827264272369e-05,2,0
ZNF684,1036,0.2861721268850754,0.5387415496619865,0.0,0,0
CALD1,1037,0.2859953198127926,0.5382215288611545,3.513048879017486e-05,4,0
AEN,1038,0.2859242637844558,0.1029641185647426,2.5299229747882234e-05,2,0
ZFP62,1039,0.2858185127405096,0.5377015080603225,0.0,0,0
UBXN7,1040,0.2856417056682268,0.5371814872594903,4.834821432618637e-05,6,0
COX10,1041,0.285525084664687,0.0592823712948517,1.270729109483353e-05,8,0
VPS37B,1042,0.2854648985959438,0.5366614664586583,5.700452341068666e-06,1,0
DCUN1D2,1043,0.2849344773790951,0.5351014040561622,1.3340710638784273e-05,5,0
CHMP4B,1044,0.2847576703068123,0.5345813832553302,0.0,0,0
NDUFA12,1045,0.2845808632345294,0.5340613624544982,7.798159514551783e-05,16,0
SNX4,1046,0.2844040561622465,0.5335413416536662,2.94447345322949e-05,9,0
MYO9A,1047,0.2843890441334703,0.4451378055122205,1.4395576753272903e-05,1,0
ZWINT,1048,0.2842272490899636,0.5330213208528342,5.954820291415608e-05,2,0
IL15RA,1049,0.2842239997897613,0.4243369734789392,0.004335682566498409,17,0
MKI67,1050,0.2838736349453978,0.53198127925117,0.0006088675124365139,10,0
STARD5,1051,0.2836968278731149,0.531461258450338,0.0,1,0
OBSCN,1052,0.283520020800832,0.530941237649506,5.546469151303897e-05,3,0
OASL,1053,0.2833432137285491,0.5304212168486739,9.516045966531515e-06,2,0
BTBD1,1054,0.2831664066562662,0.5299011960478419,6.357321213549012e-05,5,0
GRN,1055,0.2829895995839834,0.5293811752470099,5.8338840590062024e-05,2,0
AP1B1,1056,0.2828127925117005,0.5288611544461779,0.0001186346076593429,9,0
HACD2,1057,0.2826359854394176,0.5283411336453459,6.443883097726793e-06,3,0
PDE6G,1058,0.2824591783671347,0.5278211128445138,0.00010416229222810708,5,0
PRR12,1059,0.2821055642225689,0.5267810712428497,3.4933034160360266e-06,1,0
LARP4B,1060,0.281928757150286,0.5262610504420177,0.0,0,0
RAMP1,1061,0.2817519500780031,0.5257410296411856,7.988631351920577e-05,2,0
CZIB,1062,0.2815751430057203,0.5252210088403536,4.710038843125142e-06,2,0
SLC16A5,1063,0.2813983359334373,0.5247009880395216,1.0232901595009827e-07,1,0
NCAPG2,1064,0.2812215288611545,0.5241809672386896,0.0006538079820480699,6,0
GZMK,1065,0.2810447217888716,0.5236609464378575,0.004123398886571408,17,0
ARL3,1066,0.2806911076443058,0.5226209048361935,9.12686320421403e-05,7,0
P4HTM,1067,0.2805143005720228,0.5221008840353614,0.0,0,0
DMAC2L,1068,0.28033749349974,0.5215808632345293,0.0,0,0
ADAT1,1069,0.2801606864274571,0.5210608424336973,0.0,0,0
ANKRD11,1070,0.2799838793551742,0.5205408216328653,3.399653267926864e-05,2,0
ATXN1L,1071,0.2796302652106084,0.5195007800312013,0.0,0,0
TWSG1,1072,0.2794534581383255,0.5189807592303692,0.0,0,0
VEGFB,1073,0.2792766510660427,0.5184607384295372,0.0007790422505945425,2,0
SKIC3,1074,0.2790998439937597,0.5179407176287052,0.0,0,0
ERI3,1075,0.2787462298491939,0.516900676027041,0.0,0,0
PABPC1L,1076,0.2785694227769111,0.516380655226209,1.8695028995704903e-07,2,0
PXMP4,1077,0.2783926157046282,0.515860634425377,0.0,0,0
LRIG1,1078,0.2780390015600624,0.514820592823713,5.515473228363904e-05,2,0
USP48,1079,0.2778621944877795,0.5143005720228809,0.00010875532356543222,4,0
ABHD14A,1080,0.2775085803432138,0.5132605304212169,0.0,0,0
ZNF436,1081,0.2773317732709308,0.5127405096203849,2.842859717568233e-05,1,0
CHUK,1082,0.2771777523929222,0.3660946437857514,0.001314649936535845,12,0
WDR89,1083,0.277154966198648,0.5122204888195527,0.0,0,0
